curated_row_id,source_file,source_row_hash,raw_source_file,raw_match_status,raw_match_count,raw_row_hash,raw_match_notes,referencenumber,id,daterequested,requesttype,borough,mainstreet,crossstreet1,crossstreet2,statusdescription,inclusion_status,inclusion_basis,provenance_status,review_required,review_notes
169,output/data_cb5_signal_studies.csv,dd9dd29a9c465f66b343288675b9bd09f6f75118d6e4b1aabc4e009cf757556f,data_raw/signal_studies_citywide.csv,matched,1,dd9dd29a9c465f66b343288675b9bd09f6f75118d6e4b1aabc4e009cf757556f,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1700B,192095,2023-06-05T00:00:00.000,Traffic Signal,Queens,DRY HARBOR ROAD,63 AVENUE,PENELOPE AVENUE,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
170,output/data_cb5_signal_studies.csv,24966ad949c4307dd07ea06505ea8271279a0a3abd29eedc3f1af6f10ec41e42,data_raw/signal_studies_citywide.csv,matched,1,24966ad949c4307dd07ea06505ea8271279a0a3abd29eedc3f1af6f10ec41e42,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1689,192084,2023-06-21T00:00:00.000,All-Way Stop,Queens,72 STREET,CALDWELL AVENUE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
171,output/data_cb5_signal_studies.csv,97fa3ff1f33f48af4efacb6e1e15a77b83984051f276c923c687191ec812f925,data_raw/signal_studies_citywide.csv,matched,1,97fa3ff1f33f48af4efacb6e1e15a77b83984051f276c923c687191ec812f925,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1616,191016,2023-06-13T00:00:00.000,All-Way Stop,Queens,61 STREET,56 DRIVE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
172,output/data_cb5_signal_studies.csv,09841e5bca8e522a4c18e8ad6d1fdae790038ef3578d57906be2d03ee5b4c7fc,data_raw/signal_studies_citywide.csv,matched,1,09841e5bca8e522a4c18e8ad6d1fdae790038ef3578d57906be2d03ee5b4c7fc,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1602,190007,2023-06-10T00:00:00.000,All-Way Stop,Queens,67 DRIVE,78 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
173,output/data_cb5_signal_studies.csv,b9fcd0000d3c14658aeb0a8336936c20174f1e4e0188407d52b1972f94d59d9b,data_raw/signal_studies_citywide.csv,matched,1,b9fcd0000d3c14658aeb0a8336936c20174f1e4e0188407d52b1972f94d59d9b,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1576B,189981,2023-05-24T00:00:00.000,Left Turn Arrow/Signal,Queens,COOPER AVENUE,CYPRESS AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
174,output/data_cb5_signal_studies.csv,ac5e20750575768fc7f7447cfe09c5b8a9f7a790b740f0a0141d15fd642762b5,data_raw/signal_studies_citywide.csv,matched,1,ac5e20750575768fc7f7447cfe09c5b8a9f7a790b740f0a0141d15fd642762b5,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1519B,189924,2023-05-12T00:00:00.000,Traffic Signal,Queens,DRY HARBOR ROAD,FURMANVILLE AVENUE,80 STREET,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
175,output/data_cb5_signal_studies.csv,e68d6c74bc16d36f30557cdb9c6514cdf4430305cdba605e9a57fe26995834cd,data_raw/signal_studies_citywide.csv,matched,1,e68d6c74bc16d36f30557cdb9c6514cdf4430305cdba605e9a57fe26995834cd,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1390,189795,2023-05-11T00:00:00.000,All-Way Stop,Queens,CODY AVENUE,WYCKOFF AVENUE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
176,output/data_cb5_signal_studies.csv,2353d2fbca2aea2f39ceecea679d5fe2e7e17cd84a482ef1ec226467bd669021,data_raw/signal_studies_citywide.csv,matched,1,2353d2fbca2aea2f39ceecea679d5fe2e7e17cd84a482ef1ec226467bd669021,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1381B,189786,2023-05-08T00:00:00.000,Leading Pedestrian Interval,Queens,DECATUR STREET,FOREST AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
177,output/data_cb5_signal_studies.csv,f518426479d736c218d4dd0323bd497765710c31d7d4c501d25de57205fcf616,data_raw/signal_studies_citywide.csv,matched,1,f518426479d736c218d4dd0323bd497765710c31d7d4c501d25de57205fcf616,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1380B,189785,2023-05-08T00:00:00.000,Leading Pedestrian Interval,Queens,FOREST AVENUE,NORMAN STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
178,output/data_cb5_signal_studies.csv,9202234b1f5406f56686626d868843a06c6fb72784a17c29e0954a40b740f562,data_raw/signal_studies_citywide.csv,matched,1,9202234b1f5406f56686626d868843a06c6fb72784a17c29e0954a40b740f562,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1379B,189784,2023-05-08T00:00:00.000,Leading Pedestrian Interval,Queens,FOREST AVENUE,GATES AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
179,output/data_cb5_signal_studies.csv,e851ec7fa10ce673819afd4b0f186fd1f0a02e73919ce611c914cc312f93c935,data_raw/signal_studies_citywide.csv,matched,1,e851ec7fa10ce673819afd4b0f186fd1f0a02e73919ce611c914cc312f93c935,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1375B,189780,2023-05-08T00:00:00.000,Leading Pedestrian Interval,Queens,FOREST AVENUE,PUTNAM AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
180,output/data_cb5_signal_studies.csv,8eb131901743145c1fd51c7f8b7a4dd5cb0cdee07312a7ae92e82ad0c37466c3,data_raw/signal_studies_citywide.csv,matched,1,8eb131901743145c1fd51c7f8b7a4dd5cb0cdee07312a7ae92e82ad0c37466c3,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1372B,189777,2023-05-08T00:00:00.000,Leading Pedestrian Interval,Queens,FOREST AVENUE,MADISON STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
181,output/data_cb5_signal_studies.csv,cd4a214d6c6e6977e637f44700379d0b2b7d10b7e5992f786463a52e96690bf3,data_raw/signal_studies_citywide.csv,matched,1,cd4a214d6c6e6977e637f44700379d0b2b7d10b7e5992f786463a52e96690bf3,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1367B,189772,2023-05-08T00:00:00.000,Leading Pedestrian Interval,Queens,FOREST AVENUE,GROVE STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
182,output/data_cb5_signal_studies.csv,df534893b5174cfb3a5c5429fc4de2e5bec25a193cdafd11bcd843a43fd06503,data_raw/signal_studies_citywide.csv,matched,1,df534893b5174cfb3a5c5429fc4de2e5bec25a193cdafd11bcd843a43fd06503,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1366B,189771,2023-05-08T00:00:00.000,Leading Pedestrian Interval,Queens,FOREST AVENUE,GREENE AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
183,output/data_cb5_signal_studies.csv,4b57a530d755b9f2260b6043c706ce7760846ee572d62d8f751bb292f14900f5,data_raw/signal_studies_citywide.csv,matched,1,4b57a530d755b9f2260b6043c706ce7760846ee572d62d8f751bb292f14900f5,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1349B,189754,2023-03-18T00:00:00.000,Traffic Signal,Queens,CYPRESS AVENUE,COOPER AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
184,output/data_cb5_signal_studies.csv,ca2f91edec2eb59b8b195612b2be6a009307400aeb14cbf5a59568203faf6e53,data_raw/signal_studies_citywide.csv,matched,1,ca2f91edec2eb59b8b195612b2be6a009307400aeb14cbf5a59568203faf6e53,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1269B,189674,2023-05-02T00:00:00.000,Traffic Signal,Queens,69 STREET,JUNIPER VALLEY ROAD,69 STREET,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
185,output/data_cb5_signal_studies.csv,3d177ed6eb1416ed9f25e4a104ccab16d32f996ab03509e03fbc2ac8f214299d,data_raw/signal_studies_citywide.csv,matched,1,3d177ed6eb1416ed9f25e4a104ccab16d32f996ab03509e03fbc2ac8f214299d,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1132,188542,2023-04-21T00:00:00.000,All-Way Stop,Queens,77 ROAD,80 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
186,output/data_cb5_signal_studies.csv,acfa1f6f69393009cd90db0e768de7fa29ad4ece6c3b1b6871f2424bbebcda69,data_raw/signal_studies_citywide.csv,matched,1,acfa1f6f69393009cd90db0e768de7fa29ad4ece6c3b1b6871f2424bbebcda69,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1086,188496,2023-04-20T00:00:00.000,All-Way Stop,Queens,59 STREET,58 DRIVE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
187,output/data_cb5_signal_studies.csv,3a3f1db063c10f200f6072abd9fcb2dedff99bdd0269eddf2291064588ad1393,data_raw/signal_studies_citywide.csv,matched,1,3a3f1db063c10f200f6072abd9fcb2dedff99bdd0269eddf2291064588ad1393,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-1009,188419,2023-04-12T00:00:00.000,Traffic Signal,Queens,78 AVENUE,82 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
188,output/data_cb5_signal_studies.csv,2e3b209408b4f5940e88c3b707a66419790b170c0534b48db253a5b36b2aef4d,data_raw/signal_studies_citywide.csv,matched,1,2e3b209408b4f5940e88c3b707a66419790b170c0534b48db253a5b36b2aef4d,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-0862,188272,2023-03-29T00:00:00.000,All-Way Stop,Queens,73 PLACE,67 DRIVE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
189,output/data_cb5_signal_studies.csv,fe2d469a085b75170227139da70fad3fbc67ce18c3732dbb29f3eb2a67c3c110,data_raw/signal_studies_citywide.csv,matched,1,fe2d469a085b75170227139da70fad3fbc67ce18c3732dbb29f3eb2a67c3c110,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-0860B,188270,2023-03-30T00:00:00.000,Traffic Signal,Queens,FLUSHING AVENUE,54 STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
190,output/data_cb5_signal_studies.csv,cd61241a44e1a22fe715c3a30256095643bda005eab0d1ed67bee7f7dd3646e0,data_raw/signal_studies_citywide.csv,matched,1,cd61241a44e1a22fe715c3a30256095643bda005eab0d1ed67bee7f7dd3646e0,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-0850,188260,2023-03-30T00:00:00.000,All-Way Stop,Queens,60 STREET,BLEECKER STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
191,output/data_cb5_signal_studies.csv,c85eb62e679c2facce290e080f1f57bf8bff4593a174b488faf3766346c96abc,data_raw/signal_studies_citywide.csv,matched,1,c85eb62e679c2facce290e080f1f57bf8bff4593a174b488faf3766346c96abc,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ23-0751B,188161,2023-03-16T00:00:00.000,Left Turn Arrow/Signal,Queens,FRESH POND ROAD,BLEECKER STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
