id,referencenumber,studyunit,datecreated,externalreferencenumber,daterequested,statusdescription,studystatus,statusdate,requesttype,dateassigned,borough,locationtype,mainstreet,crossstreet1,crossstreet2,midblock,removal,visionzero,seasonal,hurricanesandy,schoolhold,consultant,schoolcrossing,targetdate,locationnotes,schoolname,am_count,pm_count,schooldismissal,pedestriancount,gap,speed,compassdirectionone,oldreferencenumber,atr_receivedate,atr_requestdate,warrantdescription,warrantsstudytype,tentativesignalinstalldate,am_count2,pm_count2,midday_count,pedestriancount2,gap2,speed2,compassdirectiontwo,aw_installdate,schoolnumber,findings,signalinstalldate,midday_count2,schooldismissal2,otherstudies,warrantssatisfieddate,otherstudies2
191016,CQ23-1616,ICU,2023-06-14T11:44:39.000,DOT-600728-S8M1,2023-06-13T00:00:00.000,Study Request Denial,CLOSED,2023-10-24T00:00:00.000,All-Way Stop,2023-08-30T00:00:00.000,Queens,Intersection,61 STREET,56 DRIVE,,No,No,No,No,No,No,No,Yes,,,MARTIN LUTHER SCHOOL,2023-09-26T00:00:00.000,2023-09-26T00:00:00.000,2023-09-26T00:00:00.000,2023-09-26T00:00:00.000,2023-09-26T00:00:00.000,2023-09-26T00:00:00.000,,CQ13-1714,,,,,,,,2023-09-26T00:00:00.000,,,,,,,,,,,,,
190007,CQ23-1602,ICU,2023-06-12T14:17:00.000,DOT-600224-G2Z3; DOT-621400-R2G7,2023-06-10T00:00:00.000,Study Request Denial,CLOSED,2023-09-07T00:00:00.000,All-Way Stop,2023-06-13T00:00:00.000,Queens,Intersection,67 DRIVE,78 STREET,,No,No,No,No,No,No,No,Yes,,,HAPPY CATERPILLAR CLUBHOUSE CHILDCARE.,2023-07-14T00:00:00.000,2023-07-14T00:00:00.000,2023-07-14T00:00:00.000,2023-07-14T00:00:00.000,2023-07-14T00:00:00.000,2023-07-14T00:00:00.000,,CQ16-2141,,,,,,,,2023-07-14T00:00:00.000,,,,,,,,,,,,,
189981,CQ23-1576B,SE,2023-06-05T17:56:43.000,DOT-597514-N7Q4; DOT-620174-Y0Z4; DOT-648358-D5F8,2023-05-24T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-10-05T00:00:00.000,Left Turn Arrow/Signal,2023-05-24T00:00:00.000,Queens,Intersection,COOPER AVENUE,CYPRESS AVENUE,,No,No,No,No,No,No,No,No,2023-09-13T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189924,CQ23-1519B,SE,2023-05-30T15:38:50.000,DOT-595549-D0F0,2023-05-12T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2023-07-26T00:00:00.000,Traffic Signal,2023-05-12T00:00:00.000,Queens,Intersection,DRY HARBOR ROAD,FURMANVILLE AVENUE,80 STREET,No,No,No,No,No,No,No,No,2023-09-01T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189795,CQ23-1390,ICU,2023-05-11T16:10:25.000,DOT-594808-Q3K0,2023-05-11T00:00:00.000,Study Request Denial,CLOSED,2023-08-28T00:00:00.000,All-Way Stop,2023-05-16T00:00:00.000,Queens,Intersection,CODY AVENUE,WYCKOFF AVENUE,,No,No,No,No,No,No,No,No,,,,2023-07-27T00:00:00.000,2023-07-27T00:00:00.000,2023-07-27T00:00:00.000,2023-07-27T00:00:00.000,2023-07-27T00:00:00.000,2023-07-27T00:00:00.000,,,,,,,,,,2023-07-27T00:00:00.000,,,,,,,,,,,,,
189786,CQ23-1381B,SE,2023-05-10T17:09:50.000,DOT-594822-B9W9,2023-05-08T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2023-11-16T00:00:00.000,Leading Pedestrian Interval,2023-05-08T00:00:00.000,Queens,Intersection,DECATUR STREET,FOREST AVENUE,,No,No,No,No,No,No,No,No,2023-08-28T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189785,CQ23-1380B,SE,2023-05-10T17:07:01.000,DOT-594824-R0L1,2023-05-08T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2023-08-22T00:00:00.000,Leading Pedestrian Interval,2023-05-08T00:00:00.000,Queens,Intersection,FOREST AVENUE,NORMAN STREET,,No,No,No,No,No,No,No,No,2023-08-28T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189784,CQ23-1379B,SE,2023-05-10T17:03:50.000,DOT-594815-D9Q1,2023-05-08T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2023-08-22T00:00:00.000,Leading Pedestrian Interval,2023-05-08T00:00:00.000,Queens,Intersection,FOREST AVENUE,GATES AVENUE,,No,No,No,No,No,No,No,No,2023-08-28T00:00:00.000,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,
189780,CQ23-1375B,SE,2023-05-10T16:10:35.000,DOT-594821-D1R7,2023-05-08T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2023-11-20T00:00:00.000,Leading Pedestrian Interval,2023-05-08T00:00:00.000,Queens,Intersection,FOREST AVENUE,PUTNAM AVENUE,,No,No,No,No,No,No,No,No,2023-08-28T00:00:00.000,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,
189777,CQ23-1372B,SE,2023-05-10T15:33:49.000,DOT-594817-J6D8,2023-05-08T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2023-11-20T00:00:00.000,Leading Pedestrian Interval,2023-05-08T00:00:00.000,Queens,Intersection,FOREST AVENUE,MADISON STREET,,No,No,No,No,No,No,No,No,2023-08-28T00:00:00.000,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,
189772,CQ23-1367B,SE,2023-05-10T12:30:06.000,DOT-594810-T4J5,2023-05-08T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2023-08-22T00:00:00.000,Leading Pedestrian Interval,2023-05-08T00:00:00.000,Queens,Intersection,FOREST AVENUE,GROVE STREET,,No,No,No,No,No,No,No,No,2023-08-28T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189771,CQ23-1366B,SE,2023-05-10T12:28:04.000,DOT-594804-H8J5,2023-05-08T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2023-08-15T00:00:00.000,Leading Pedestrian Interval,2023-05-08T00:00:00.000,Queens,Intersection,FOREST AVENUE,GREENE AVENUE,,No,No,No,No,No,No,No,No,2023-08-28T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189754,CQ23-1349B,SE,2023-05-09T12:42:17.000,DOT-568683-Z8T4,2023-03-18T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2023-05-26T00:00:00.000,Traffic Signal,2023-03-18T00:00:00.000,Queens,Intersection,CYPRESS AVENUE,COOPER AVENUE,,No,No,No,No,No,No,No,No,2024-01-04T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189674,CQ23-1269B,SE,2023-05-03T16:37:30.000,DOT-593679-S3S1,2023-05-02T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2023-05-22T00:00:00.000,Traffic Signal,2023-05-02T00:00:00.000,Queens,Intersection,69 STREET,JUNIPER VALLEY ROAD,69 STREET,No,No,No,No,No,No,No,No,2023-08-22T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188542,CQ23-1132,ICU,2023-04-21T16:39:11.000,DOT-591827-N6C5,2023-04-21T00:00:00.000,Study Request Denial,CLOSED,2023-09-07T00:00:00.000,All-Way Stop,2023-05-16T00:00:00.000,Queens,Intersection,77 ROAD,80 STREET,,No,No,No,No,No,No,No,No,,,,2023-07-05T00:00:00.000,2023-07-05T00:00:00.000,2023-07-05T00:00:00.000,2023-07-05T00:00:00.000,2023-07-05T00:00:00.000,2023-07-05T00:00:00.000,,,,,,,,,,2023-07-05T00:00:00.000,,,,,,,,,,,,,
188496,CQ23-1086,ICU,2023-04-20T11:00:56.000,DOT-591563-W3H6,2023-04-20T00:00:00.000,Study Request Denial,CLOSED,2023-06-12T00:00:00.000,All-Way Stop,2023-05-05T00:00:00.000,Queens,Intersection,59 STREET,58 DRIVE,,No,No,No,No,No,No,No,No,,,,2023-05-15T00:00:00.000,2023-05-15T00:00:00.000,2023-05-15T00:00:00.000,2023-05-15T00:00:00.000,2023-05-15T00:00:00.000,2023-05-15T00:00:00.000,,,,,,,,,,2023-05-15T00:00:00.000,,,,,,,,,,,,,
188419,CQ23-1009,ICU,2023-04-13T12:37:32.000,DOT-589586-J5R4,2023-04-12T00:00:00.000,Study Request Denial,CLOSED,2024-06-17T00:00:00.000,Traffic Signal,2023-04-20T00:00:00.000,Queens,Intersection,78 AVENUE,82 STREET,,No,No,No,No,No,No,No,Yes,,,SACRED HEART CATHOLIC ACADEMY OF GLENDALE,2023-05-04T00:00:00.000,2023-05-04T00:00:00.000,2023-05-04T00:00:00.000,2023-05-04T00:00:00.000,2023-05-04T00:00:00.000,2023-05-04T00:00:00.000,,CQ18-2762,,2023-05-10T00:00:00.000,,,,,,2023-05-04T00:00:00.000,,,,,,,,,,,,,
188272,CQ23-0862,ICU,2023-03-31T14:29:17.000,DOT-587804-Q3W7,2023-03-29T00:00:00.000,Study Request Denial,CLOSED,2023-05-15T00:00:00.000,All-Way Stop,2023-04-04T00:00:00.000,Queens,Intersection,73 PLACE,67 DRIVE,,No,No,No,No,No,No,No,No,,,,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,,CQ19-3773,,,,,,,,2023-04-26T00:00:00.000,,,,,,,,,,,,,
188270,CQ23-0860B,SE,2023-03-31T11:38:23.000,DOT-586101-Q9L3,2023-03-30T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2023-08-09T00:00:00.000,Traffic Signal,2023-07-17T00:00:00.000,Queens,Intersection,FLUSHING AVENUE,54 STREET,,No,No,No,No,No,No,No,No,2023-07-20T00:00:00.000,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,
188260,CQ23-0850,ICU,2023-03-30T17:13:45.000,DOT-587945-Y1B7; DOT-682384-M4P9,2023-03-30T00:00:00.000,Study Request Denial,CLOSED,2023-06-20T00:00:00.000,All-Way Stop,2023-04-20T00:00:00.000,Queens,Intersection,60 STREET,BLEECKER STREET,,No,No,No,No,No,No,No,Yes,,,P.S. 071 FOREST ELEMENTARY,2023-05-25T00:00:00.000,2023-05-25T00:00:00.000,2023-05-25T00:00:00.000,2023-05-25T00:00:00.000,2023-05-25T00:00:00.000,2023-05-25T00:00:00.000,,CQ18-0101,,,,,,,,2023-05-25T00:00:00.000,,,,,,,,,,,,,
188161,CQ23-0751B,SE,2023-03-20T17:54:47.000,DOT-584853-R9H4,2023-03-16T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2023-07-07T00:00:00.000,Left Turn Arrow/Signal,2023-03-16T00:00:00.000,Queens,Intersection,FRESH POND ROAD,BLEECKER STREET,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188160,CQ23-0750B,SE,2023-03-20T17:30:20.000,DOT-584854-P3K5,2023-03-16T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2023-07-05T00:00:00.000,Left Turn Arrow/Signal,2023-03-16T00:00:00.000,Queens,Intersection,61 STREET,METROPOLITAN AVENUE,,No,No,No,No,No,No,No,No,2023-10-13T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188021,CQ23-0611,ICU,2023-03-08T16:27:10.000,DOT-584171-K5W4; DOT-685103-V8H1,2023-03-08T00:00:00.000,Study Request Denial,CLOSED,2023-08-14T00:00:00.000,Traffic Signal,2023-05-05T00:00:00.000,Queens,Intersection,MYRTLE AVENUE,72 PLACE,,No,No,No,No,No,No,No,No,,,,2023-05-26T00:00:00.000,2023-05-26T00:00:00.000,2023-05-26T00:00:00.000,2023-05-26T00:00:00.000,2023-05-26T00:00:00.000,2023-05-26T00:00:00.000,,,2023-08-08T00:00:00.000,2023-05-30T00:00:00.000,,,,,,2023-05-26T00:00:00.000,,,,,,,,,,,,,
187980,CQ23-0570B,SE,2023-03-01T16:54:52.000,DOT-581955-X0B9,2023-02-16T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-08-26T00:00:00.000,Leading Pedestrian Interval,2023-02-16T00:00:00.000,Queens,Intersection,57 AVENUE,74 STREET,,No,No,No,No,No,No,No,No,2023-06-08T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187936,CQ23-0526,ICU,2023-02-24T16:19:37.000,DOT-582878-K4S0,2023-02-24T00:00:00.000,A/W Approval,CLOSED,2023-05-30T00:00:00.000,All-Way Stop,2023-03-02T00:00:00.000,Queens,Intersection,WOODWARD AVENUE,PALMETTO STREET,,No,No,No,Yes,No,No,No,Yes,,,I.S.093 RIDGEWOOD,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,,CQ19-1270,2023-05-22T00:00:00.000,2023-04-27T00:00:00.000,Warrant 5 - Engineering Judgement,All-Way,,,,2023-04-20T00:00:00.000,,,,,,,,,,,,,
187927,CQ23-0517,ICU,2023-02-23T12:22:15.000,DOT-582582-D4Y2,2023-02-21T00:00:00.000,Study Request Denial,CLOSED,2023-08-07T00:00:00.000,All-Way Stop,2023-08-07T00:00:00.000,Queens,Intersection,68 AVENUE,64 PLACE,,No,No,No,Yes,No,No,No,Yes,,,ONCE UPON A TIME DAYCARE AND PRESCHOOL,2023-05-17T00:00:00.000,2023-05-17T00:00:00.000,2023-05-17T00:00:00.000,2023-05-17T00:00:00.000,2023-05-17T00:00:00.000,2023-05-17T00:00:00.000,,,,,,,,2023-07-12T00:00:00.000,2023-07-12T00:00:00.000,2023-05-17T00:00:00.000,2023-07-12T00:00:00.000,2023-07-12T00:00:00.000,2023-07-12T00:00:00.000,,,,,,20230712000000,,,,
187925,CQ23-0515,ICU,2023-02-22T16:25:23.000,DOT-582623-H1X7,2023-02-22T00:00:00.000,Study Request Denial,CLOSED,2023-03-27T00:00:00.000,All-Way Stop,2023-02-23T00:00:00.000,Queens,Intersection,71 PLACE,COOPER AVENUE,,No,No,No,No,No,No,No,Yes,,,PS 91Q RICHARD ARKWRIGHT SCHOOL,2023-03-03T00:00:00.000,2023-03-03T00:00:00.000,2023-03-03T00:00:00.000,2023-03-03T00:00:00.000,2023-03-03T00:00:00.000,2023-03-03T00:00:00.000,,CQ19-2283,,,,,,,,2023-03-03T00:00:00.000,,,,,,,,,,,,,
187887,CQ23-0477,ICU,2023-02-16T17:30:07.000,DOT-582016-R7F4,2023-02-16T00:00:00.000,Study Request Denial,CLOSED,2023-04-17T00:00:00.000,All-Way Stop,2023-03-07T00:00:00.000,Queens,Intersection,68 ROAD,60 STREET,,No,No,No,No,No,No,No,No,,,,2023-03-13T00:00:00.000,2023-03-13T00:00:00.000,2023-03-13T00:00:00.000,2023-03-13T00:00:00.000,2023-03-13T00:00:00.000,2023-03-13T00:00:00.000,,CQ19-3994,,,,,,,,2023-03-13T00:00:00.000,,,,,,,,,,,,,
187881,CQ23-0471B,SE,2023-02-15T15:42:24.000,DOT-581249-F9Q4,2023-02-09T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2024-08-07T00:00:00.000,Leading Pedestrian Interval,2023-02-09T00:00:00.000,Queens,Intersection,CALDWELL AVENUE,ELIOT AVENUE,82 STREET,No,No,No,No,No,No,No,No,2023-06-01T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187852,CQ23-0442,ICU,2023-02-14T16:17:00.000,DOT-581396-R5B7,2023-02-10T00:00:00.000,Study Request Denial,CLOSED,2023-05-15T00:00:00.000,All-Way Stop,2023-03-23T00:00:00.000,Queens,Intersection,OTTO ROAD,68 PLACE,,No,No,No,No,No,No,No,No,,,,2023-05-03T00:00:00.000,2023-05-03T00:00:00.000,2023-05-03T00:00:00.000,2023-05-03T00:00:00.000,2023-05-03T00:00:00.000,2023-05-03T00:00:00.000,,,,,,,,,,2023-05-03T00:00:00.000,,,,,,,,,,,,,
187851,CQ23-0441,ICU,2023-02-14T15:52:27.000,DOT-581398-S4J2,2023-02-10T00:00:00.000,A/W Approval,CLOSED,2023-04-11T00:00:00.000,All-Way Stop,2023-03-16T00:00:00.000,Queens,Intersection,75 STREET,78 AVENUE,,No,No,No,No,No,No,No,Yes,,,P.S. / I.S. 119Q,2023-03-20T00:00:00.000,2023-03-20T00:00:00.000,2023-03-20T00:00:00.000,2023-03-20T00:00:00.000,2023-03-20T00:00:00.000,2023-03-20T00:00:00.000,,,,,Warrant 5 - Engineering Judgement,All-Way,,,,2023-03-20T00:00:00.000,,,,,,,,,,,,,
187839,CQ23-0429B,SE,2023-02-14T13:16:57.000,DOT-579525-B4H2; DOT-580654-V9W1,2023-02-06T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2023-05-18T00:00:00.000,Traffic Signal,2023-02-06T00:00:00.000,Queens,Intersection,BORDEN AVENUE,69 STREET,BORDEN AVENUE,No,No,No,No,No,No,No,No,2023-09-03T00:00:00.000,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,
187826,CQ23-0416,ICU,2023-02-10T08:45:58.000,DOT-581109-B5K2,2023-02-09T00:00:00.000,Study Request Denial,CLOSED,2023-05-08T00:00:00.000,All-Way Stop,2023-03-07T00:00:00.000,Queens,Intersection,COOPER AVENUE,68 STREET,,No,No,No,No,No,No,No,Yes,,,ST. PANCRAS SCHOOL,2023-03-30T00:00:00.000,2023-03-30T00:00:00.000,2023-03-30T00:00:00.000,2023-03-30T00:00:00.000,2023-03-30T00:00:00.000,2023-03-30T00:00:00.000,,CQ19-2926,,,,,,,,2023-03-30T00:00:00.000,,,,,,,,,,,,,
187822,CQ23-0412,ICU,2023-02-09T17:03:22.000,DOT-581234-K8H3; DOT-658928-J7W5,2023-02-09T00:00:00.000,Study Request Denial,CLOSED,2023-08-28T00:00:00.000,Traffic Signal,2023-02-10T00:00:00.000,Queens,Intersection,54 STREET,GRAND AVENUE,,No,No,No,No,No,No,No,No,,,,2023-05-30T00:00:00.000,2023-05-30T00:00:00.000,2023-05-30T00:00:00.000,2023-05-30T00:00:00.000,2023-05-30T00:00:00.000,2023-05-30T00:00:00.000,,,2023-08-15T00:00:00.000,2023-06-13T00:00:00.000,,,,,,2023-05-30T00:00:00.000,,,,,,,,,,,,,
187809,CQ23-0399,ICU,2023-02-08T16:46:39.000,DOT-581102-B4K8,2023-02-08T00:00:00.000,Study Request Denial,CLOSED,2023-09-25T00:00:00.000,Traffic Signal,2023-06-13T00:00:00.000,Queens,Intersection,77 STREET,62 AVENUE,LORRAINE SCIULLI WAY,No,No,No,Yes,No,No,No,No,,,,2023-08-07T00:00:00.000,2023-08-07T00:00:00.000,2023-08-07T00:00:00.000,2023-08-07T00:00:00.000,2023-08-07T00:00:00.000,2023-08-07T00:00:00.000,,CQ14-0726,,,,,,,,2023-08-07T00:00:00.000,,,,,,,,,,,,,
187754,CQ23-0344,ICU,2023-02-02T09:09:15.000,DOT-578948-S1B8; DOT-665331-R0X5; DOT-693168-K2F2; DOT-717753-T6J6,2023-01-31T00:00:00.000,Signal Approval,CLOSED,2025-07-21T00:00:00.000,Traffic Signal,2023-02-09T00:00:00.000,Queens,Intersection,WOODWARD AVENUE,GATES AVENUE,,No,No,No,No,No,No,No,Yes,,,IS 093 RIDGEWOOD / SUCCESS ACADEMY CHARTER SCHOOL SOUTH JAMAICA,2023-02-13T00:00:00.000,2023-02-13T00:00:00.000,2023-02-13T00:00:00.000,2023-02-13T00:00:00.000,2023-02-13T00:00:00.000,2023-02-13T00:00:00.000,,CQ17-3358,,,Warrant 7 - Crash Experience,Traffic Signal,,,,2023-02-13T00:00:00.000,,,,,,,,,,,,,
187557,CQ23-0147,ICU,2023-01-19T15:25:59.000,DOT-578498-S1Y5,2023-01-18T00:00:00.000,Study Request Denial,CLOSED,2023-05-30T00:00:00.000,All-Way Stop,2023-03-02T00:00:00.000,Queens,Intersection,75 AVENUE,60 PLACE,,No,No,No,Yes,No,No,No,Yes,,,LITTLE HEARTS DAYCARE,2023-04-05T00:00:00.000,2023-04-05T00:00:00.000,2023-04-05T00:00:00.000,2023-04-05T00:00:00.000,2023-04-05T00:00:00.000,2023-04-05T00:00:00.000,,CQ06-1885,2023-05-23T00:00:00.000,2023-04-13T00:00:00.000,,,,,,2023-04-05T00:00:00.000,,,,,,,,,,,,,
187541,CQ23-0131B,SE,2023-01-18T16:21:47.000,DOT-577307-K7J7,2023-01-06T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2023-03-10T00:00:00.000,Leading Pedestrian Interval,2023-01-06T00:00:00.000,Queens,Intersection,70 STREET,CENTRAL AVENUE,,No,No,No,No,No,No,No,No,2023-04-28T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187491,CQ23-0081,ICU,2023-01-11T14:38:29.000,DOT-577825-R6J1,2023-01-11T00:00:00.000,Study Request Denial,CLOSED,2023-05-01T00:00:00.000,All-Way Stop,2023-03-02T00:00:00.000,Queens,Intersection,PENELOPE AVENUE,72 STREET,,No,No,No,No,No,No,No,Yes,,,PLAY AND LEARN DAYCARE & PRESCHOOL / P.S./IS 128Q THE LORRAINE TUZZO JUNIPER VALLEY ELEMENTARY SCHOOL,2023-04-04T00:00:00.000,2023-04-04T00:00:00.000,2023-04-04T00:00:00.000,2023-04-04T00:00:00.000,2023-04-04T00:00:00.000,2023-04-04T00:00:00.000,,CQ04-1324,,,,,,,,2023-04-04T00:00:00.000,,,,,,,,,,,,,
187485,CQ23-0075,ICU,2023-01-10T14:41:36.000,DOT-577443-C9Z3; DOT-577762-R3T0,2023-01-10T00:00:00.000,Study Request Denial,CLOSED,2023-05-08T00:00:00.000,All-Way Stop,2023-03-02T00:00:00.000,Queens,Intersection,WOODWARD AVENUE,CATALPA AVENUE,,No,No,No,No,No,No,No,Yes,,,ST. MATTHIAS CATHOLIC ACADEMY,2023-04-27T00:00:00.000,2023-04-27T00:00:00.000,2023-04-27T00:00:00.000,2023-04-27T00:00:00.000,2023-04-27T00:00:00.000,2023-04-27T00:00:00.000,,CQ98-0049,,,,,,,,2023-04-27T00:00:00.000,,,,,,,,,,,,,
187476,CQ23-0066B,SE,2023-01-09T16:11:27.000,DOT-577094-V5Y6,2023-01-03T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2023-02-06T00:00:00.000,Traffic Signal,2023-01-03T00:00:00.000,Queens,Intersection,GRAND AVENUE,BORDEN AVENUE,BORDEN AVENUE,No,No,No,No,No,No,No,No,2023-02-17T00:00:00.000,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,
187412,CQ23-0002,ICU,2023-01-03T09:01:53.000,DOT-576754-X0W6,2022-12-29T00:00:00.000,Study Request Denial,CLOSED,2023-05-08T00:00:00.000,All-Way Stop,2023-03-02T00:00:00.000,Queens,Intersection,61 STREET,60 LANE,,No,No,No,No,No,No,No,No,,,,2023-04-13T00:00:00.000,2023-04-13T00:00:00.000,2023-04-13T00:00:00.000,2023-04-13T00:00:00.000,2023-04-13T00:00:00.000,2023-04-13T00:00:00.000,,,,,,,,,,2023-04-13T00:00:00.000,,,,,,,,,,,,,
187387,CQ22-3653,ICU,2022-12-27T09:52:58.000,DOT-576215-W6N4,2022-12-21T00:00:00.000,A/W Approval,CLOSED,2023-02-22T00:00:00.000,Traffic Signal,2022-12-27T00:00:00.000,Queens,Intersection,84 STREET,DRY HARBOR ROAD,62 AVENUE,No,No,No,No,No,No,No,No,,,,2023-01-25T00:00:00.000,2023-01-25T00:00:00.000,2023-01-25T00:00:00.000,2023-01-25T00:00:00.000,2023-01-25T00:00:00.000,2023-01-25T00:00:00.000,,CQ99-0595,,,Warrant 5 - Engineering Judgement,All-Way,,,,2023-01-25T00:00:00.000,,,,,,,,,,,,,
187324,CQ22-3590,ICU,2022-12-14T09:35:34.000,DOT-575459-Y3Z6,2022-12-13T00:00:00.000,Study Request Denial,CLOSED,2023-03-20T00:00:00.000,All-Way Stop,2022-12-27T00:00:00.000,Queens,Intersection,84 STREET,63 AVENUE,,No,No,No,No,No,No,No,No,,,,2023-02-02T00:00:00.000,2023-02-02T00:00:00.000,2023-02-02T00:00:00.000,2023-02-02T00:00:00.000,2023-02-02T00:00:00.000,2023-02-02T00:00:00.000,,CQ10-1146,,,,,,,,2023-02-02T00:00:00.000,,,,,,,,,,,,,
187306,CQ22-3572,ICU,2022-12-12T15:00:15.000,DOT-566399-C6W8; DOT-627049-G8H1,2022-12-08T00:00:00.000,Study Request Denial,CLOSED,2023-08-14T00:00:00.000,Traffic Signal,2023-06-13T00:00:00.000,Queens,Intersection,76 STREET,JUNIPER BOULEVARD NORTH,,No,No,No,Yes,No,No,No,No,,,,2023-07-25T00:00:00.000,2023-07-25T00:00:00.000,2023-07-25T00:00:00.000,2023-07-25T00:00:00.000,2023-07-25T00:00:00.000,2023-07-25T00:00:00.000,,CQ22-1141,,,,,,,,2023-07-25T00:00:00.000,,,,,,,,,,,,,
187302,CQ22-3568,ICU,2022-12-12T09:23:30.000,DOT-575241-T5M6,2022-12-08T00:00:00.000,Study Request Denial,CLOSED,2023-06-20T00:00:00.000,Traffic Signal,2023-04-25T00:00:00.000,Queens,Intersection,75 PLACE,JUNIPER BOULEVARD NORTH,,No,No,No,Yes,No,No,No,No,,,,2023-06-03T00:00:00.000,2023-06-03T00:00:00.000,2023-06-03T00:00:00.000,2023-06-03T00:00:00.000,2023-06-03T00:00:00.000,2023-06-03T00:00:00.000,,CQ08-0393,,,,,,,,2023-06-03T00:00:00.000,,,,,,,,,,,,,
187295,CQ22-3561,ICU,2022-12-09T14:01:23.000,Internal Request,2022-12-09T00:00:00.000,Study Request Denial,CLOSED,2023-01-17T00:00:00.000,Traffic Signal,2023-01-12T00:00:00.000,Queens,Intersection,69 STREET,60 ROAD,,No,No,No,No,No,No,No,No,,,,2023-01-09T00:00:00.000,2023-01-09T00:00:00.000,2022-01-09T00:00:00.000,2023-01-09T00:00:00.000,2023-01-09T00:00:00.000,2023-01-09T00:00:00.000,,CQ20-2399,,,,,,,,2022-01-09T00:00:00.000,,,,,,,,,,,,,
187235,CQ22-3501,ICU,2022-12-01T15:10:05.000,DOT-574445-Q9G8; DOT-575120-W2P5; DOT-649097-N7W5; DOT-673308-Q6L1,2022-11-30T00:00:00.000,Study Request Denial,CLOSED,2023-01-17T00:00:00.000,Traffic Signal,2022-12-06T00:00:00.000,Queens,Intersection,69 STREET,60 AVENUE,,No,No,No,No,No,No,No,No,,,,2023-01-04T00:00:00.000,2023-01-04T00:00:00.000,2023-01-04T00:00:00.000,2023-01-04T00:00:00.000,2023-01-04T00:00:00.000,2023-01-04T00:00:00.000,,CQ19-1576,,,,,,,,2023-01-04T00:00:00.000,,,,,,,,,,,,,
187231,CQ22-3497B,SE,2022-12-01T13:39:56.000,DOT-574224-G9B3,2022-11-29T00:00:00.000,Engineering Study Completed     (Signals Engineering),CLOSED,2023-01-13T00:00:00.000,Left Turn Arrow/Signal,2022-11-29T00:00:00.000,Queens,Intersection,73 AVENUE,WOODHAVEN BOULEVARD,,No,No,No,No,No,No,No,No,2023-06-29T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
